Date;Time;P1 Press A;P1 Press B;P1 Press;P1 Rate A;P1 Rate B;P1 Rate;P1 Vol A;P1 Vol B;P1 Cum Vol;P1 Delta Press;P2 Press A;P2 Press B;P2 Press;P2 Rate A;P2 Rate B;P2 Rate;P2 Vol A;P2 Vol B;P2 Cum Vol;P2 Delta Press;P3 Press A;P3 Press B;P3 Press;P3 Rate A;P3 Rate B;P3 Rate;P3 Vol A;P3 Vol B;P3 Cum Vol;P3 Delta Press;P4 Press A;P4 Press B;P4 Press;P4 Rate A;P4 Rate B;P4 Rate;P4 Vol A;P4 Vol B;P4 Cum Vol;P4 Delta Press
07-12-2018;15:28:08;0,7;24,9;24,9;-0,03320;0,01660;0,01660;16,929;4,676;29,584;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;15:29:49;0,7;25,0;25,0;-0,03320;0,01660;0,01660;16,874;4,704;29,611;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;15:31:29;0,4;24,9;24,9;-0,03320;0,01660;0,01660;16,819;4,731;29,638;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;15:33:09;0,5;25,4;25,4;-0,03320;0,01660;0,01660;16,764;4,759;29,667;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;15:34:49;0,8;24,4;24,4;-0,03320;0,01660;0,01660;16,708;4,787;29,694;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;15:36:29;0,4;24,8;24,8;-0,03320;0,01660;0,01660;16,653;4,815;29,721;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;15:38:09;0,8;25,4;25,4;-0,03320;0,01660;0,01660;16,598;4,842;29,750;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;15:39:49;0,7;24,2;24,2;-0,03320;0,01660;0,01660;16,542;4,870;29,777;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;15:41:29;0,4;24,9;24,9;-0,03320;0,01660;0,01660;16,487;4,898;29,804;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;15:43:09;0,4;25,7;25,7;-0,03320;0,01660;0,01660;16,432;4,925;29,831;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;15:44:49;0,2;24,5;24,5;-0,03320;0,01660;0,01660;16,376;4,953;29,861;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;15:46:29;0,6;25,2;25,2;-0,03320;0,01660;0,01660;16,321;4,981;29,887;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;15:48:09;0,6;25,9;25,9;-0,03320;0,01660;0,01660;16,266;5,008;29,914;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;15:49:49;0,5;24,6;24,6;-0,03320;0,01660;0,01660;16,210;5,036;29,944;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;15:51:29;0,6;25,0;25,0;-0,03320;0,01660;0,01660;16,155;5,063;29,971;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;15:53:09;0,4;24,9;24,9;-0,03320;0,01660;0,01660;16,099;5,091;29,997;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;15:54:49;0,7;25,0;25,0;-0,03320;0,01660;0,01660;16,044;5,119;30,027;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;15:56:29;0,5;25,4;25,4;-0,03320;0,01660;0,01660;15,989;5,146;30,054;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;15:58:09;0,5;25,3;25,3;-0,03320;0,01660;0,01660;15,933;5,174;30,081;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;15:59:49;0,7;25,9;25,9;-0,03320;0,01660;0,01660;15,878;5,202;30,110;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:01:29;0,5;25,7;25,7;-0,03320;0,01660;0,01660;15,823;5,229;30,137;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:03:09;0,4;25,2;25,2;-0,03320;0,01660;0,01660;15,767;5,257;30,164;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:04:49;0,7;25,8;25,8;-0,03320;0,01660;0,01660;15,712;5,285;30,193;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:06:29;0,7;24,7;24,7;-0,03320;0,01660;0,01660;15,657;5,312;30,220;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:08:09;0,5;25,1;25,1;-0,03320;0,01660;0,01660;15,601;5,340;30,247;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:09:49;0,8;26,3;26,3;-0,03320;0,01660;0,01660;15,546;5,368;30,276;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:11:29;0,4;25,5;25,5;-0,03320;0,01660;0,01660;15,491;5,396;30,303;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:13:09;0,9;25,7;25,7;-0,03320;0,01660;0,01660;15,435;5,423;30,330;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:14:49;0,6;26,6;26,6;-0,03320;0,01660;0,01660;15,380;5,451;30,359;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:16:29;0,5;26,2;26,2;-0,03320;0,01660;0,01660;15,325;5,479;30,386;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:18:09;0,4;27,0;27,0;-0,03320;0,01660;0,01660;15,269;5,506;30,413;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:19:49;0,7;27,3;27,3;-0,03320;0,01660;0,01660;15,214;5,534;30,442;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:21:29;0,5;26,8;26,8;-0,03320;0,01660;0,01660;15,159;5,562;30,469;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:23:09;0,6;26,6;26,6;-0,03320;0,01660;0,01660;15,104;5,589;30,496;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:24:49;0,3;25,7;25,7;-0,03320;0,01660;0,01660;15,048;5,617;30,523;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:26:29;0,5;25,7;25,7;-0,03320;0,01660;0,01660;14,992;5,645;30,552;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:28:09;0,3;26,4;26,4;-0,03320;0,01660;0,01660;14,938;5,672;30,579;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:29:49;0,6;26,0;26,0;-0,03320;0,01660;0,01660;14,882;5,700;30,606;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:31:29;0,4;26,4;26,4;-0,03320;0,01660;0,01660;14,826;5,728;30,635;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:33:09;0,5;26,2;26,2;-0,03320;0,01660;0,01660;14,771;5,755;30,662;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:34:49;0,6;26,1;26,1;-0,03320;0,01660;0,01660;14,716;5,783;30,689;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:36:29;0,5;26,6;26,6;-0,03320;0,01660;0,01660;14,661;5,810;30,719;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:38:09;0,3;25,9;25,9;-0,03320;0,01660;0,01660;14,605;5,838;30,746;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:39:49;0,2;26,4;26,4;-0,03320;0,01660;0,01660;14,550;5,866;30,772;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:41:29;0,4;27,1;27,1;-0,03320;0,01660;0,01660;14,495;5,893;30,802;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:43:09;0,3;26,5;26,5;-0,03320;0,01660;0,01660;14,439;5,921;30,829;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:44:49;0,3;27,2;27,2;-0,03320;0,01660;0,01660;14,384;5,949;30,856;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:46:29;0,4;27,7;27,7;-0,03320;0,01660;0,01660;14,329;5,977;30,885;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:48:09;0,3;26,6;26,6;-0,03320;0,01660;0,01660;14,273;6,004;30,912;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:49:49;0,5;27,3;27,3;-0,03320;0,01660;0,01660;14,218;6,032;30,939;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:51:29;0,4;27,7;27,7;-0,03320;0,01660;0,01660;14,163;6,060;30,968;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:53:09;0,3;26,7;26,7;-0,03320;0,01660;0,01660;14,107;6,087;30,995;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:54:49;0,4;27,3;27,3;-0,03320;0,01660;0,01660;14,052;6,115;31,022;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:56:29;0,3;27,3;27,3;-0,03320;0,01660;0,01660;13,997;6,143;31,051;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:58:09;0,5;27,2;27,2;-0,03320;0,01660;0,01660;13,941;6,170;31,078;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;16:59:49;0,5;27,5;27,5;-0,03320;0,01660;0,01660;13,886;6,198;31,105;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:01:29;0,4;27,4;27,4;-0,03320;0,01660;0,01660;13,830;6,226;31,132;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:03:09;0,4;27,6;27,6;-0,03320;0,01660;0,01660;13,775;6,253;31,161;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:04:49;0,3;27,6;27,6;-0,03320;0,01660;0,01660;13,720;6,281;31,188;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:06:29;0,5;27,6;27,6;-0,03320;0,01660;0,01660;13,664;6,309;31,215;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:08:09;0,5;28,5;28,5;-0,03320;0,01660;0,01660;13,609;6,336;31,244;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:09:49;0,5;27,3;27,3;-0,03320;0,01660;0,01660;13,554;6,364;31,271;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:11:29;0,5;27,7;27,7;-0,03320;0,01660;0,01660;13,498;6,392;31,298;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:13:09;0,5;28,5;28,5;-0,03320;0,01660;0,01660;13,443;6,419;31,327;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:14:49;0,7;27,6;27,6;-0,03320;0,01660;0,01660;13,388;6,447;31,354;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:16:29;0,5;28,1;28,1;-0,03320;0,01660;0,01660;13,332;6,475;31,381;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:18:09;0,4;28,4;28,4;-0,03320;0,01660;0,01660;13,277;6,502;31,410;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:19:49;0,4;27,1;27,1;-0,03320;0,01660;0,01660;13,222;6,530;31,437;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:21:29;0,4;28,0;28,0;-0,03320;0,01660;0,01660;13,167;6,558;31,464;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:23:09;0,3;28,5;28,5;-0,03320;0,01660;0,01660;13,111;6,585;31,494;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:24:49;0,4;27,7;27,7;-0,03320;0,01660;0,01660;13,056;6,613;31,521;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:26:29;0,5;28,6;28,6;-0,03320;0,01660;0,01660;13,001;6,641;31,547;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:28:09;0,4;27,4;27,4;-0,03320;0,01660;0,01660;12,945;6,668;31,577;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:29:49;0,3;27,7;27,7;-0,03320;0,01660;0,01660;12,890;6,696;31,604;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:31:29;0,3;28,3;28,3;-0,03320;0,01660;0,01660;12,835;6,724;31,631;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:33:09;0,6;27,1;27,1;-0,03320;0,01660;0,01660;12,779;6,751;31,660;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:34:49;0,6;28,1;28,1;-0,03320;0,01660;0,01660;12,723;6,779;31,687;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:36:29;0,5;28,0;28,0;-0,03320;0,01660;0,01660;12,669;6,807;31,714;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:38:09;0,6;28,1;28,1;-0,03320;0,01660;0,01660;12,613;6,834;31,741;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:39:49;0,5;29,2;29,2;-0,03320;0,01660;0,01660;12,558;6,862;31,770;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:41:29;0,7;28,1;28,1;-0,03320;0,01660;0,01660;12,502;6,890;31,797;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:43:09;0,7;28,8;28,8;-0,03320;0,01660;0,01660;12,447;6,917;31,824;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:44:50;0,5;29,8;29,8;-0,03320;0,01660;0,01660;12,392;6,945;31,853;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:46:30;0,7;29,0;29,0;-0,03320;0,01660;0,01660;12,336;6,973;31,880;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:48:10;0,7;29,2;29,2;-0,03320;0,01660;0,01660;12,281;7,000;31,907;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:49:50;0,5;29,7;29,7;-0,03320;0,01660;0,01660;12,226;7,028;31,936;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:51:30;0,8;28,9;28,9;-0,03320;0,01660;0,01660;12,170;7,056;31,963;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:53:10;0,8;29,8;29,8;-0,03320;0,01660;0,01660;12,115;7,083;31,990;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:54:50;0,6;30,2;30,2;-0,03320;0,01660;0,01660;12,060;7,111;32,019;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:56:30;0,5;29,3;29,3;-0,03320;0,01660;0,01660;12,004;7,139;32,046;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:58:10;1,0;30,1;30,1;-0,03320;0,01660;0,01660;11,949;7,166;32,073;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;17:59:50;0,8;29,8;29,8;-0,03320;0,01660;0,01660;11,894;7,194;32,102;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:01:30;0,7;29,0;29,0;-0,03320;0,01660;0,01660;11,838;7,222;32,129;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:03:10;0,7;29,7;29,7;-0,03320;0,01660;0,01660;11,783;7,249;32,156;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:04:50;0,8;29,0;29,0;-0,03320;0,01660;0,01660;11,728;7,277;32,185;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:06:30;0,8;29,8;29,8;-0,03320;0,01660;0,01660;11,672;7,305;32,212;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:08:10;0,6;29,2;29,2;-0,03320;0,01660;0,01660;11,617;7,332;32,239;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:09:50;0,7;29,3;29,3;-0,03320;0,01660;0,01660;11,562;7,360;32,269;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:11:30;0,6;29,8;29,8;-0,03320;0,01660;0,01660;11,507;7,388;32,296;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:13:10;0,5;28,4;28,4;-0,03320;0,01660;0,01660;11,451;7,415;32,322;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:14:50;0,7;29,2;29,2;-0,03320;0,01660;0,01660;11,395;7,443;32,349;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:16:30;0,7;29,8;29,8;-0,03320;0,01660;0,01660;11,340;7,471;32,379;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:18:10;0,5;28,7;28,7;-0,03320;0,01660;0,01660;11,285;7,498;32,406;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:19:50;1,1;29,4;29,4;-0,03320;0,01660;0,01660;11,229;7,526;32,432;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:21:30;0,6;30,3;30,3;-0,03320;0,01660;0,01660;11,174;7,554;32,462;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:23:10;0,6;29,3;29,3;-0,03320;0,01660;0,01660;11,119;7,581;32,489;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:24:50;0,9;30,1;30,1;-0,03320;0,01660;0,01660;11,064;7,609;32,516;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:26:30;0,9;30,3;30,3;-0,03320;0,01660;0,01660;11,008;7,637;32,545;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:28:10;1,0;29,6;29,6;-0,03320;0,01660;0,01660;10,953;7,664;32,572;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:29:50;0,6;29,8;29,8;-0,03320;0,01660;0,01660;10,898;7,692;32,599;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:31:30;0,8;29,4;29,4;-0,03320;0,01660;0,01660;10,842;7,720;32,628;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:33:10;0,7;29,7;29,7;-0,03320;0,01660;0,01660;10,787;7,748;32,655;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:34:50;0,6;30,7;30,7;-0,03320;0,01660;0,01660;10,732;7,775;32,682;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:36:30;0,7;29,8;29,8;-0,03320;0,01660;0,01660;10,676;7,803;32,711;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:38:10;0,7;30,2;30,2;-0,03320;0,01660;0,01660;10,621;7,830;32,738;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:39:50;0,8;30,0;30,0;-0,03320;0,01660;0,01660;10,566;7,858;32,765;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:41:30;0,7;29,1;29,1;-0,03320;0,01660;0,01660;10,510;7,886;32,794;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:43:10;0,8;29,5;29,5;-0,03320;0,01660;0,01660;10,455;7,913;32,821;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:44:50;0,7;28,8;28,8;-0,03320;0,01660;0,01660;10,400;7,941;32,848;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:46:30;0,5;29,3;29,3;-0,03320;0,01660;0,01660;10,344;7,969;32,877;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:48:10;0,8;29,4;29,4;-0,03320;0,01660;0,01660;10,289;7,996;32,904;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:49:50;0,8;29,3;29,3;-0,03320;0,01660;0,01660;10,233;8,024;32,931;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:51:30;0,7;28,2;28,2;-0,03320;0,01660;0,01660;10,178;8,052;32,958;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:53:10;0,5;28,0;28,0;-0,03320;0,01660;0,01660;10,123;8,079;32,987;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:54:50;0,2;27,4;27,4;-0,03320;0,01660;0,01660;10,067;8,107;33,014;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:56:30;0,2;28,3;28,3;-0,03320;0,01660;0,01660;10,012;8,135;33,041;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:58:10;0,3;28,2;28,2;-0,03320;0,01660;0,01660;9,957;8,162;33,070;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;18:59:50;0,4;27,8;27,8;-0,03320;0,01660;0,01660;9,901;8,190;33,097;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;19:01:30;0,3;29,3;29,3;-0,03320;0,01660;0,01660;9,846;8,218;33,124;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;19:03:10;0,6;28,2;28,2;-0,03320;0,01660;0,01660;9,791;8,245;33,154;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;19:04:50;0,5;28,2;28,2;-0,03320;0,01660;0,01660;9,735;8,273;33,181;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;19:06:30;0,7;28,2;28,2;-0,03320;0,01660;0,01660;9,680;8,301;33,207;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;19:08:10;0,5;27,7;27,7;-0,03320;0,01660;0,01660;9,625;8,329;33,237;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;19:09:50;0,7;28,5;28,5;-0,03320;0,01660;0,01660;9,570;8,356;33,264;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;19:11:30;0,3;28,1;28,1;-0,03320;0,01660;0,01660;9,514;8,384;33,291;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;19:13:10;0,8;27,9;27,9;-0,03320;0,01660;0,01660;9,459;8,412;33,320;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;19:14:50;0,7;28,5;28,5;-0,03320;0,01660;0,01660;9,404;8,439;33,347;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;19:16:30;0,4;27,5;27,5;-0,03320;0,01660;0,01660;9,348;8,467;33,374;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;19:18:10;0,4;27,8;27,8;-0,03320;0,01660;0,01660;9,293;8,495;33,403;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;19:19:50;0,7;28,3;28,3;-0,03320;0,01660;0,01660;9,238;8,522;33,430;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;19:21:30;0,7;27,4;27,4;-0,03320;0,01660;0,01660;9,182;8,550;33,457;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;19:23:10;1,0;28,0;28,0;-0,03320;0,01660;0,01660;9,126;8,578;33,486;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;19:24:50;0,7;28,9;28,9;-0,03320;0,01660;0,01660;9,071;8,605;33,513;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;19:26:30;0,8;27,6;27,6;-0,03320;0,01660;0,01660;9,016;8,633;33,540;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;19:28:10;0,8;26,7;26,7;-0,03320;0,01660;0,01660;8,961;8,660;33,567;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;19:29:50;0,6;27,6;27,6;-0,03320;0,01660;0,01660;8,905;8,688;33,596;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;19:31:30;0,7;26,4;26,4;-0,03320;0,01660;0,01660;8,850;8,716;33,623;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;19:33:10;0,9;26,8;26,8;-0,03320;0,01660;0,01660;8,795;8,743;33,650;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;19:34:50;0,8;26,5;26,5;-0,03320;0,01660;0,01660;8,739;8,771;33,679;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;19:36:30;0,5;26,7;26,7;-0,03320;0,01660;0,01660;8,684;8,799;33,706;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;19:38:10;0,6;27,5;27,5;-0,03320;0,01660;0,01660;8,629;8,827;33,733;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;19:39:50;0,8;27,4;27,4;-0,03320;0,01660;0,01660;8,573;8,854;33,762;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;19:41:30;0,8;27,8;27,8;-0,03320;0,01660;0,01660;8,518;8,882;33,789;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;19:43:10;1,0;27,6;27,6;-0,03320;0,01660;0,01660;8,463;8,910;33,816;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-12-2018;19:44:50;0,8;27,1;27,1;-0,03320;0,01660;0,01660;8,407;8,937;33,845;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
